data element type	data element subtype	vector length/matrix row	matrix columns	number of non zeros	implementation type	metal implementation type	configuration interpretation for charts	loop unrolling factor	num CPU threads	num groups per grid	num threads per group	test data verification type	vefirication value	mean time milliseconds	stddev milliseconds
DOUBLE	MATRIX_SPARSE	2048	2048	419430	BLAS	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	0.2275875	4.0640634e-07
DOUBLE	MATRIX_SPARSE	4096	4096	1677721	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	1.4757041	4.1283366e-10
DOUBLE	MATRIX_SPARSE	4096	4096	1677721	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	2	0	0	RMS	0	0.7867918	2.5793559e-08
DOUBLE	MATRIX_SPARSE	4096	4096	1677721	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	0	0.4634667	4.2638246e-08
DOUBLE	MATRIX_SPARSE	4096	4096	1677721	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	0	0.3932542	4.8109586e-07
DOUBLE	MATRIX_SPARSE	4096	4096	1677721	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	0	0.4482414	2.4899444e-06
DOUBLE	MATRIX_SPARSE	4096	4096	1677721	BLAS	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	0.7510917	8.1377888e-08
DOUBLE	MATRIX_SPARSE	8192	8192	6710886	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	6.1213668	1.2702247e-06
DOUBLE	MATRIX_SPARSE	8192	8192	6710886	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	2	0	0	RMS	0	3.2234331	1.5981166e-06
DOUBLE	MATRIX_SPARSE	8192	8192	6710886	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	0	1.8953875	0.00021089749
DOUBLE	MATRIX_SPARSE	8192	8192	6710886	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	0	1.5794041	1.1816001e-05
DOUBLE	MATRIX_SPARSE	8192	8192	6710886	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	0	1.6059623	9.3099997e-06
DOUBLE	MATRIX_SPARSE	8192	8192	6710886	BLAS	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	2.2090707	1.976618e-07
DOUBLE	MATRIX_SPARSE	16384	16384	26843546	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	25.101858	6.8086837e-06
DOUBLE	MATRIX_SPARSE	16384	16384	26843546	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	2	0	0	RMS	0	13.570163	4.1726522e-06
DOUBLE	MATRIX_SPARSE	16384	16384	26843546	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	0	7.5177833	0.00043828576
DOUBLE	MATRIX_SPARSE	16384	16384	26843546	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	0	6.6053208	0.00019189836
DOUBLE	MATRIX_SPARSE	16384	16384	26843546	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	0	6.379579	0.00011335666
DOUBLE	MATRIX_SPARSE	16384	16384	26843546	BLAS	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	12.222821	4.6171583e-05
