data element type	data element subtype	vector length/matrix row	matrix columns	number of non zeros	implementation type	metal implementation type	configuration interpretation for charts	loop unrolling factor	num CPU threads	num groups per grid	num threads per group	test data verification type	vefirication value	mean time milliseconds	stddev milliseconds
INT	VECTOR	1024	0	0	METAL	BLIT_MANAGED	REPORT_BEST	1	1	0	0	TRUE_FALSE	TRUE	0.1229375	4.86403e-07
INT	VECTOR	2048	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	TRUE_FALSE	TRUE	0.0007292	4.8084444e-13
INT	VECTOR	2048	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	2	1	0	0	TRUE_FALSE	TRUE	0.0004625	1.7383333e-13
INT	VECTOR	2048	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	TRUE_FALSE	TRUE	0.0003876	4.116e-13
INT	VECTOR	2048	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	8	1	0	0	TRUE_FALSE	TRUE	0.0003874	7.8137778e-13
INT	VECTOR	2048	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	2	0	0	TRUE_FALSE	TRUE	0.0051043	3.4177849e-09
INT	VECTOR	2048	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	TRUE_FALSE	TRUE	0.0066375	3.9033621e-09
INT	VECTOR	2048	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	TRUE_FALSE	TRUE	0.0119125	1.1101544e-08
INT	VECTOR	2048	0	0	MEMCPY	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	TRUE_FALSE	TRUE	0.0001334	3.136e-13
INT	VECTOR	2048	0	0	MEMCPY	NOT_APPLICABLE	REPORT_BEST	1	2	0	0	TRUE_FALSE	TRUE	0.0061122	3.7774702e-08
INT	VECTOR	2048	0	0	MEMCPY	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	TRUE_FALSE	TRUE	0.0064455	1.0434217e-08
INT	VECTOR	2048	0	0	MEMCPY	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	TRUE_FALSE	TRUE	0.0129334	5.5184052e-09
INT	VECTOR	2048	0	0	METAL	DEFAULT_SHARED	REPORT_BEST	1	1	2	1024	TRUE_FALSE	TRUE	0.1301834	3.6610681e-07
INT	VECTOR	2048	0	0	METAL	DEFAULT_MANAGED	REPORT_BEST	1	1	2	1024	TRUE_FALSE	TRUE	0.13325	2.3766705e-07
INT	VECTOR	2048	0	0	METAL	BLIT_SHARED	REPORT_BEST	1	1	0	0	TRUE_FALSE	TRUE	0.1193	1.6319832e-07
INT	VECTOR	2048	0	0	METAL	BLIT_MANAGED	REPORT_BEST	1	1	0	0	TRUE_FALSE	TRUE	0.1110249	1.0693393e-07
INT	VECTOR	4096	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	TRUE_FALSE	TRUE	0.0014082	1.0810667e-12
INT	VECTOR	4096	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	2	1	0	0	TRUE_FALSE	TRUE	0.0008832	2.9884444e-13
INT	VECTOR	4096	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	TRUE_FALSE	TRUE	0.0007458	1.3524e-12
INT	VECTOR	4096	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	8	1	0	0	TRUE_FALSE	TRUE	0.00075	1.2455986e-41
INT	VECTOR	4096	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	2	0	0	TRUE_FALSE	TRUE	0.007325	8.0323071e-08
INT	VECTOR	4096	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	TRUE_FALSE	TRUE	0.0262793	3.3304791e-07
INT	VECTOR	4096	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	TRUE_FALSE	TRUE	0.025525	2.1345971e-07
INT	VECTOR	4096	0	0	MEMCPY	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	TRUE_FALSE	TRUE	0.0002541	1.681e-13
INT	VECTOR	4096	0	0	MEMCPY	NOT_APPLICABLE	REPORT_BEST	1	2	0	0	TRUE_FALSE	TRUE	0.0052165	9.0299014e-09
INT	VECTOR	4096	0	0	MEMCPY	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	TRUE_FALSE	TRUE	0.0078499	5.857865e-09
INT	VECTOR	4096	0	0	MEMCPY	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	TRUE_FALSE	TRUE	0.013154	4.1491167e-09
INT	VECTOR	4096	0	0	METAL	DEFAULT_SHARED	REPORT_BEST	1	1	4	1024	TRUE_FALSE	TRUE	0.1394124	2.1610888e-07
INT	VECTOR	4096	0	0	METAL	DEFAULT_MANAGED	REPORT_BEST	1	1	4	1024	TRUE_FALSE	TRUE	0.136304	1.7511666e-07
INT	VECTOR	4096	0	0	METAL	BLIT_SHARED	REPORT_BEST	1	1	0	0	TRUE_FALSE	TRUE	0.1222377	3.601332e-07
INT	VECTOR	4096	0	0	METAL	BLIT_MANAGED	REPORT_BEST	1	1	0	0	TRUE_FALSE	TRUE	0.1127836	1.2514947e-07
INT	VECTOR	8192	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	TRUE_FALSE	TRUE	0.0027956	9.3826667e-13
INT	VECTOR	8192	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	2	1	0	0	TRUE_FALSE	TRUE	0.0017501	7.7476667e-13
INT	VECTOR	8192	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	TRUE_FALSE	TRUE	0.0014711	3.9787778e-13
INT	VECTOR	8192	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	8	1	0	0	TRUE_FALSE	TRUE	0.0014832	4.704e-13
INT	VECTOR	8192	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	2	0	0	TRUE_FALSE	TRUE	0.0047665	7.1895694e-10
INT	VECTOR	8192	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	TRUE_FALSE	TRUE	0.0060374	1.0395671e-10
INT	VECTOR	8192	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	TRUE_FALSE	TRUE	0.0101459	7.2254721e-10
INT	VECTOR	8192	0	0	MEMCPY	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	TRUE_FALSE	TRUE	0.0005124	3.9871111e-13
INT	VECTOR	8192	0	0	MEMCPY	NOT_APPLICABLE	REPORT_BEST	1	2	0	0	TRUE_FALSE	TRUE	0.0045918	1.3572724e-09
INT	VECTOR	8192	0	0	MEMCPY	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	TRUE_FALSE	TRUE	0.0065167	3.8675822e-09
INT	VECTOR	8192	0	0	MEMCPY	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	TRUE_FALSE	TRUE	0.0112583	7.2299853e-09
INT	VECTOR	8192	0	0	METAL	DEFAULT_SHARED	REPORT_BEST	1	1	8	1024	TRUE_FALSE	TRUE	0.1574877	4.8591233e-07
INT	VECTOR	8192	0	0	METAL	DEFAULT_MANAGED	REPORT_BEST	1	1	8	1024	TRUE_FALSE	TRUE	0.1463125	5.7325379e-07
INT	VECTOR	8192	0	0	METAL	BLIT_SHARED	REPORT_BEST	1	1	0	0	TRUE_FALSE	TRUE	0.1120834	1.5863967e-07
INT	VECTOR	8192	0	0	METAL	BLIT_MANAGED	REPORT_BEST	1	1	0	0	TRUE_FALSE	TRUE	0.1200834	1.0875313e-07
INT	VECTOR	16384	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	TRUE_FALSE	TRUE	0.0055251	8.5876667e-13
INT	VECTOR	16384	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	2	1	0	0	TRUE_FALSE	TRUE	0.0034959	9.521e-13
INT	VECTOR	16384	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	TRUE_FALSE	TRUE	0.00295	1.0773333e-12
INT	VECTOR	16384	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	8	1	0	0	TRUE_FALSE	TRUE	0.0033957	1.6522333e-12
INT	VECTOR	16384	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	2	0	0	TRUE_FALSE	TRUE	0.0082625	6.9956027e-09
INT	VECTOR	16384	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	TRUE_FALSE	TRUE	0.0106667	7.4868458e-09
INT	VECTOR	16384	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	TRUE_FALSE	TRUE	0.0133457	8.4638842e-09
INT	VECTOR	16384	0	0	MEMCPY	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	TRUE_FALSE	TRUE	0.0009083	1.4655667e-12
INT	VECTOR	16384	0	0	MEMCPY	NOT_APPLICABLE	REPORT_BEST	1	2	0	0	TRUE_FALSE	TRUE	0.0056001	1.5465379e-08
INT	VECTOR	16384	0	0	MEMCPY	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	TRUE_FALSE	TRUE	0.0082832	1.4400954e-08
INT	VECTOR	16384	0	0	MEMCPY	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	TRUE_FALSE	TRUE	0.0109835	5.0824229e-09
INT	VECTOR	16384	0	0	METAL	DEFAULT_SHARED	REPORT_BEST	1	1	16	1024	TRUE_FALSE	TRUE	0.1254127	1.3476618e-07
INT	VECTOR	16384	0	0	METAL	DEFAULT_MANAGED	REPORT_BEST	1	1	16	1024	TRUE_FALSE	TRUE	0.1274834	1.6957312e-07
INT	VECTOR	16384	0	0	METAL	BLIT_SHARED	REPORT_BEST	1	1	0	0	TRUE_FALSE	TRUE	0.096546	6.8394697e-08
INT	VECTOR	16384	0	0	METAL	BLIT_MANAGED	REPORT_BEST	1	1	0	0	TRUE_FALSE	TRUE	0.1004626	1.2241455e-07
INT	VECTOR	32768	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	TRUE_FALSE	TRUE	0.0112666	1.9743378e-11
INT	VECTOR	32768	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	2	1	0	0	TRUE_FALSE	TRUE	0.00735	1.046e-11
INT	VECTOR	32768	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	TRUE_FALSE	TRUE	0.0063291	4.8089889e-12
INT	VECTOR	32768	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	8	1	0	0	TRUE_FALSE	TRUE	0.0065751	8.0421e-12
