data element type	data element subtype	vector length/matrix row	matrix columns	number of non zeros	implementation type	metal implementation type	configuration interpretation for charts	loop unrolling factor	num CPU threads	num groups per grid	num threads per group	test data verification type	vefirication value	mean time milliseconds	stddev milliseconds
FLOAT	MATRIX_COL_MAJOR	8192	8192	0	NEON	NOT_APPLICABLE	REPORT_BEST	2	1	0	0	RMS	1.8951108e-12	792.4608	1.2427805
FLOAT	MATRIX_COL_MAJOR	8192	8192	0	NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	1.8951108e-12	736.88512	2.5057658
FLOAT	MATRIX_COL_MAJOR	8192	8192	0	NEON	NOT_APPLICABLE	REPORT_BEST	8	1	0	0	RMS	1.8951108e-12	751.42209	0.77210278
FLOAT	MATRIX_COL_MAJOR	8192	8192	0	NEON	NOT_APPLICABLE	REPORT_BEST	8	2	0	0	RMS	9.308166e-07	567.05195	8.7104601
FLOAT	MATRIX_COL_MAJOR	8192	8192	0	NEON	NOT_APPLICABLE	REPORT_BEST	8	4	0	0	RMS	9.308166e-07	304.00873	0.1572315
FLOAT	MATRIX_COL_MAJOR	8192	8192	0	NEON	NOT_APPLICABLE	REPORT_BEST	8	8	0	0	RMS	9.308166e-07	318.99054	0.0085690397
FLOAT	MATRIX_COL_MAJOR	8192	8192	0	BLAS	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	6.5262012e-14	149.07853	0.0028119001
FLOAT	MATRIX_COL_MAJOR	8192	8192	0	METAL	MULTIPLE_COMMITS	REPORT_BEST	1	1	1	1	RMS	2.0816162e-14	90.534438	0.00076056339
FLOAT	MATRIX_COL_MAJOR	8192	8192	0	METAL	ONE_COMMIT	REPORT_BEST	1	1	1	1	RMS	2.0816162e-14	83.886292	0.0012602549
FLOAT	MATRIX_ROW_MAJOR	64	64	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	0.0121209	1.7083222e-12
FLOAT	MATRIX_ROW_MAJOR	64	64	0	NEON	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.6499852e-09	0.0227916	2.4101698e-09
FLOAT	MATRIX_ROW_MAJOR	64	64	0	NEON	NOT_APPLICABLE	REPORT_BEST	2	1	0	0	RMS	1.6499375e-09	0.0152292	8.1625551e-10
