data element type	data element subtype	vector length/matrix row	matrix columns	number of non zeros	implementation type	metal implementation type	configuration interpretation for charts	loop unrolling factor	num CPU threads	num groups per grid	num threads per group	test data verification type	vefirication value	mean time milliseconds	stddev milliseconds
DOUBLE	MATRIX_ROW_MAJOR	256	256	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	0.4924206	3.7959407e-08
DOUBLE	MATRIX_ROW_MAJOR	256	256	0	VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.0735224e-12	0.1122082	5.3362162e-09
DOUBLE	MATRIX_ROW_MAJOR	256	256	0	NEON	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.045421e-13	0.2683457	1.04429e-11
DOUBLE	MATRIX_ROW_MAJOR	256	256	0	NEON	NOT_APPLICABLE	REPORT_BEST	2	1	0	0	RMS	1.045421e-13	0.1900624	8.8846538e-10
DOUBLE	MATRIX_ROW_MAJOR	256	256	0	NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	1.045421e-13	0.1479416	3.6505004e-10
DOUBLE	MATRIX_ROW_MAJOR	256	256	0	NEON	NOT_APPLICABLE	REPORT_BEST	8	1	0	0	RMS	1.045421e-13	0.1662417	2.4367046e-10
DOUBLE	MATRIX_ROW_MAJOR	512	512	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	2.1802875	6.1626322e-08
DOUBLE	MATRIX_ROW_MAJOR	512	512	0	VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.2651663e-13	0.4320251	1.4933094e-09
DOUBLE	MATRIX_ROW_MAJOR	512	512	0	NEON	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.3024819e-14	1.1494335	3.6320259e-07
DOUBLE	MATRIX_ROW_MAJOR	512	512	0	NEON	NOT_APPLICABLE	REPORT_BEST	2	1	0	0	RMS	2.3024819e-14	0.6902375	1.0718867e-09
DOUBLE	MATRIX_ROW_MAJOR	512	512	0	NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	2.3024819e-14	0.5497082	1.335933e-08
DOUBLE	MATRIX_ROW_MAJOR	512	512	0	NEON	NOT_APPLICABLE	REPORT_BEST	8	1	0	0	RMS	2.3024819e-14	0.5525499	2.0592591e-08
DOUBLE	MATRIX_ROW_MAJOR	1024	1024	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	9.2936209	6.6917835e-07
DOUBLE	MATRIX_ROW_MAJOR	1024	1024	0	VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.073436e-14	1.7175624	7.7576189e-07
DOUBLE	MATRIX_ROW_MAJOR	1024	1024	0	NEON	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	5.3533306e-15	4.7822876	1.0743234e-06
DOUBLE	MATRIX_ROW_MAJOR	1024	1024	0	NEON	NOT_APPLICABLE	REPORT_BEST	2	1	0	0	RMS	5.3533306e-15	2.6484001	4.477012e-07
DOUBLE	MATRIX_ROW_MAJOR	1024	1024	0	NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	5.3533306e-15	2.0511	3.407383e-07
DOUBLE	MATRIX_ROW_MAJOR	1024	1024	0	NEON	NOT_APPLICABLE	REPORT_BEST	8	1	0	0	RMS	5.3533306e-15	1.9474209	1.4807575e-07
DOUBLE	MATRIX_ROW_MAJOR	2048	2048	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	38.330508	1.1007791e-06
DOUBLE	MATRIX_ROW_MAJOR	2048	2048	0	VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.2356248e-15	6.6657499	3.3522087e-06
DOUBLE	MATRIX_ROW_MAJOR	2048	2048	0	NEON	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.6183394e-15	19.443287	1.9717178e-06
DOUBLE	MATRIX_ROW_MAJOR	2048	2048	0	NEON	NOT_APPLICABLE	REPORT_BEST	2	1	0	0	RMS	1.6183394e-15	10.438354	1.1400263e-06
DOUBLE	MATRIX_ROW_MAJOR	2048	2048	0	NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	1.6183394e-15	7.812225	4.0131305e-06
DOUBLE	MATRIX_ROW_MAJOR	2048	2048	0	NEON	NOT_APPLICABLE	REPORT_BEST	8	1	0	0	RMS	1.6183394e-15	7.1822708	1.2789167e-05
DOUBLE	MATRIX_ROW_MAJOR	4096	4096	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	155.25958	5.9728623e-06
DOUBLE	MATRIX_ROW_MAJOR	4096	4096	0	VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	6.1180245e-17	26.239287	1.8542219e-05
DOUBLE	MATRIX_ROW_MAJOR	4096	4096	0	NEON	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	4.0454257e-16	78.255129	3.8268968e-07
DOUBLE	MATRIX_ROW_MAJOR	4096	4096	0	NEON	NOT_APPLICABLE	REPORT_BEST	2	1	0	0	RMS	4.0454257e-16	40.878758	1.6005124e-05
DOUBLE	MATRIX_ROW_MAJOR	4096	4096	0	NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	4.0454257e-16	30.466104	1.0350455e-05
DOUBLE	MATRIX_ROW_MAJOR	4096	4096	0	NEON	NOT_APPLICABLE	REPORT_BEST	8	1	0	0	RMS	4.0454257e-16	27.651392	1.0872768e-05
