data element type	data element subtype	vector length/matrix row	matrix columns	number of non zeros	implementation type	metal implementation type	configuration interpretation for charts	loop unrolling factor	num CPU threads	num groups per grid	num threads per group	test data verification type	vefirication value	mean time milliseconds	stddev milliseconds	feasibility error	approx condition num	num pivots	num iterations	num susspace minimizations
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	6.9878954e-07	121.34044	0.0017788229	0	100	524	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	6.9878954e-07	123.65136	0.057137816	0	100	524	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_BULLET_ORIGINAL	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	5.6498069e-07	5221.4285	8.7947068	0	100	522	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	5.6498069e-07	1099.8432	0.033215537	0	100	522	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.411271e-08	2.4732291	1.1652053e-05	2.3213382e-06	100	0	9	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.4375574e-08	2.6799122	2.2371202e-06	2.1122563e-06	100	0	10	1
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.506178e-07	0.035604	2.8933889e-10	0	1000	26	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	1.5243214e-07	0.0400876	3.823056e-10	0	1000	26	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.5243214e-07	0.0489166	3.4614827e-10	0	1000	26	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	RMS	1.5243214e-07	0.411621	1.5317057e-06	0	1000	26	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	RMS	1.5243214e-07	0.7347416	2.1656926e-06	0	1000	26	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	16	0	0	RMS	1.5243214e-07	1.3915124	1.2818301e-06	0	1000	26	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	1.5243214e-07	0.379496	1.1057456e-06	0	1000	26	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	1.5243214e-07	0.7448582	1.7285841e-06	0	1000	26	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	1.5243214e-07	1.3712709	3.5623895e-06	0	1000	26	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_BULLET_ORIGINAL	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.2603174e-07	1.7767291	7.454307e-06	0	1000	24	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.2603174e-07	0.2582666	1.426783e-08	0	1000	24	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.7244177e-08	0.0185084	1.1495822e-11	2.9803606e-08	1000	0	7	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.7948139e-08	0.0207084	1.442656e-10	2.9803606e-08	1000	0	10	1
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.4303989e-07	0.2615876	5.3493802e-08	0	1000	58	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	2.4254059e-07	0.3102416	4.0621076e-08	0	1000	58	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.4254059e-07	0.3087208	1.7622055e-09	0	1000	58	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	RMS	2.4254059e-07	1.2815165	1.4023434e-06	0	1000	58	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	RMS	2.4254059e-07	2.0096751	6.8785549e-06	0	1000	58	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	16	0	0	RMS	2.4254059e-07	3.0738376	4.4163447e-06	0	1000	58	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	2.4254059e-07	1.2743333	2.3118395e-06	0	1000	58	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	2.4254059e-07	1.9928168	3.5018923e-06	0	1000	58	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	2.4254059e-07	3.2331375	5.2870121e-06	0	1000	58	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_BULLET_ORIGINAL	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.8856567e-07	11.890954	6.225656e-07	0	1000	56	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.8856567e-07	2.0380835	9.1829621e-08	0	1000	56	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.0459441e-08	0.0430166	1.1258711e-11	2.1606839e-07	1000	0	7	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.0459441e-08	0.0513458	3.9683857e-08	2.1606839e-07	1000	0	10	1
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.2986122e-07	3.0707333	4.1874695e-06	0	1000	126	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	3.7840518e-07	3.4383625	4.2083137e-08	0	1000	126	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.7840518e-07	3.2239207	1.1446121e-07	0	1000	126	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	RMS	3.7840518e-07	4.2841625	1.6482394e-05	0	1000	126	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	RMS	3.7840518e-07	5.5555416	9.6955663e-06	0	1000	126	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	16	0	0	RMS	3.7840518e-07	7.9649916	7.9611167e-06	0	1000	126	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	3.7840518e-07	4.2586541	1.4646665e-06	0	1000	126	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	3.7840518e-07	5.3887206	9.736063e-06	0	1000	126	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	3.7840518e-07	8.1411376	1.1624821e-05	0	1000	126	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_BULLET_ORIGINAL	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.6746811e-07	95.125221	0.038751157	0	1000	124	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.6746811e-07	15.180325	7.5868678e-07	0	1000	124	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.89691e-08	0.1216583	1.4598233e-11	6.8545574e-07	1000	0	7	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.0279855e-08	0.1542331	7.9393865e-09	5.6624637e-07	1000	0	10	1
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	4.6410914e-07	23.979083	5.6820832e-07	0	1000	254	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	4.9295033e-07	28.776729	2.6941493e-05	0	1000	254	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	4.9295033e-07	43.420492	0.12426566	0	1000	254	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	RMS	4.9295033e-07	17.447358	0.00079088314	0	1000	254	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	RMS	4.9295033e-07	20.097262	0.00045021421	0	1000	254	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	16	0	0	RMS	4.9295033e-07	24.878717	8.585511e-05	0	1000	254	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	4.9295033e-07	26.430121	0.0020200078	0	1000	254	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	4.9295033e-07	31.858154	0.0003260588	0	1000	254	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	4.9295033e-07	35.573142	3.7829698e-05	0	1000	254	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_BULLET_ORIGINAL	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	4.1609607e-07	636.47585	0.020241174	0	1000	252	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	4.1609607e-07	131.69971	0.049382405	0	1000	252	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.2981972e-08	0.5391208	2.0307948e-08	1.1809199e-06	1000	0	7	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.3547937e-08	0.7181	4.4712526e-07	1.2556586e-06	1000	0	10	1
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	6.4870151e-07	193.70305	0.0020182002	0	1000	514	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	6.444429e-07	223.75863	0.00017827964	0	1000	514	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	6.444429e-07	187.16502	0.63915958	0	1000	514	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	RMS	6.444429e-07	137.45599	0.64090734	0	1000	514	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	RMS	6.444429e-07	165.73045	0.010270321	0	1000	514	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	16	0	0	RMS	6.444429e-07	169.62995	0.0028485608	0	1000	514	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	6.444429e-07	130.45854	0.062897534	0	1000	514	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	6.444429e-07	118.7976	0.00030617478	0	1000	514	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	6.444429e-07	123.02592	0.04798935	0	1000	514	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_BULLET_ORIGINAL	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	5.6507062e-07	5127.5142	15.888351	0	1000	512	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	5.6507062e-07	1109.0208	0.062298156	0	1000	512	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.7997781e-08	2.6329042	5.5135494e-07	2.0768513e-06	1000	0	9	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.8413989e-08	2.6335083	1.253996e-06	2.2538031e-06	1000	0	10	1
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.7973639e-07	0.0406084	3.3163538e-10	0	10000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	1.5758829e-07	0.0459542	3.8699818e-10	0	10000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.5758829e-07	0.0578085	4.1179028e-10	0	10000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	RMS	1.5758829e-07	0.5275918	1.5028846e-06	0	10000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	RMS	1.5758829e-07	0.9561665	2.102126e-06	0	10000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	16	0	0	RMS	1.5758829e-07	1.6538124	2.3303419e-06	0	10000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	1.5758829e-07	0.5126459	2.1657443e-06	0	10000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	1.5758829e-07	0.9591707	2.8143302e-06	0	10000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	1.5758829e-07	1.6719083	2.8988222e-06	0	10000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_BULLET_ORIGINAL	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.4859562e-07	2.3494125	1.2325325e-07	0	10000	29	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.4859562e-07	0.3333584	2.2821685e-08	0	10000	29	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.5630626e-08	0.0202751	1.7006989e-11	1.6391325e-07	10000	0	7	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.5630626e-08	0.0234792	2.3664751e-10	1.6391325e-07	10000	0	10	1
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.5409848e-07	0.3065042	3.1348201e-08	0	10000	63	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	2.1894137e-07	0.3640002	3.4522099e-08	0	10000	63	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.1894137e-07	0.3693291	3.9640318e-08	0	10000	63	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	RMS	2.1894137e-07	1.51385	6.9221411e-07	0	10000	63	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	RMS	2.1894137e-07	2.2063333	3.6141684e-06	0	10000	63	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	16	0	0	RMS	2.1894137e-07	3.4388832	1.5165697e-05	0	10000	63	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	2.1894137e-07	1.4952584	2.4018813e-06	0	10000	63	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	2.1894137e-07	2.4380584	3.7489989e-06	0	10000	63	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	2.1894137e-07	3.9122832	6.3172519e-06	0	10000	63	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_BULLET_ORIGINAL	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.7693176e-07	15.658658	0.00019416094	0	10000	61	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.7693176e-07	2.2545207	7.0890035e-08	0	10000	61	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.5876749e-08	0.043025	1.1271778e-11	2.4028137e-07	10000	0	7	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.7095652e-08	0.0512623	1.9692009e-09	2.4028137e-07	10000	0	10	1
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	4.28059e-07	2.8036623	2.9009496e-06	0	10000	117	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	4.5028635e-07	3.1991708	1.0614405e-07	0	10000	117	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	4.5028635e-07	3.1043415	1.5178586e-05	0	10000	117	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	RMS	4.5028635e-07	4.1378582	2.4709902e-06	0	10000	117	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	RMS	4.5028635e-07	5.0212291	6.543248e-06	0	10000	117	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	16	0	0	RMS	4.5028635e-07	7.2846	7.9732592e-06	0	10000	117	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	4.5028635e-07	3.9050124	2.2616931e-06	0	10000	117	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	4.5028635e-07	5.0254501	5.0227769e-06	0	10000	117	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	4.5028635e-07	7.5419957	1.6637906e-05	0	10000	117	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_BULLET_ORIGINAL	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	5.3510047e-07	86.981662	0.033814479	0	10000	115	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	5.3510047e-07	14.915292	0.00033694208	0	10000	115	0	0
