data element type	data element subtype	vector length/matrix row	matrix columns	number of non zeros	implementation type	metal implementation type	configuration interpretation for charts	loop unrolling factor	num CPU threads	num groups per grid	num threads per group	test data verification type	vefirication value	mean time milliseconds	stddev milliseconds	feasibility error	approx condition num	num pivots	num iterations	num susspace minimizations

FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.3184433e-07	0.0345335	2.219484e-08	0	1000	35	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	2.0359559e-07	0.0368082	4.5889084e-10	0	1000	35	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.7047793e-07	0.0440375	2.8078806e-10	0	1000	35	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	RMS	2.0359559e-07	1.0751124	1.8307998e-06	0	1000	35	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	RMS	2.0359559e-07	0.5114083	5.1860224e-07	0	1000	35	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	16	0	0	RMS	2.0359559e-07	0.7601834	4.1410744e-07	0	1000	35	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	1.7047793e-07	0.3350747	1.1873235e-07	0	1000	35	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	1.7047793e-07	0.5052918	4.2541558e-07	0	1000	35	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	1.7047793e-07	0.7021459	5.2309049e-07	0	1000	35	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_BULLET_ORIGINAL	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.7154543e-07	1.6830792	2.2104884e-08	0	1000	33	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.7154543e-07	0.2316915	3.2378094e-10	0	1000	33	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.8692e-08	0.0146333	9.7818678e-11	4.4704617e-08	1000	0	7	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.8901658e-08	0.0172001	2.4752366e-10	4.4704617e-08	1000	0	10	1

FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.8940621e-07	0.2252458	3.1005859e-08	0	1000	69	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	2.583682e-07	0.2950459	2.9166052e-09	0	1000	69	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.6681625e-07	0.2574124	1.3225216e-09	0	1000	69	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	RMS	2.583682e-07	0.9976168	5.0452154e-06	0	1000	69	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	RMS	2.583682e-07	1.196025	1.5784802e-06	0	1000	69	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	16	0	0	RMS	2.583682e-07	2.0494043	0.00012421217	0	1000	69	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	2.6681625e-07	0.8822001	1.3618869e-06	0	1000	69	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	2.6681625e-07	1.1106959	1.4917578e-06	0	1000	69	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	2.6681625e-07	1.4975502	1.356002e-06	0	1000	69	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_BULLET_ORIGINAL	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.8641962e-07	9.6415625	7.908605e-05	0	1000	67	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.8641962e-07	1.9214709	7.5161997e-09	0	1000	67	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.8781993e-08	0.0336917	4.259489e-10	2.7567497e-07	1000	0	7	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.9007238e-08	0.0410834	4.5346236e-09	2.756751e-07	1000	0	10	1

FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.9574623e-07	2.0073251	1.1399682e-07	0	1000	131	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	4.0349022e-07	2.5581833	2.0785049e-07	0	1000	131	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	5.7276409e-07	2.3458835	8.5890074e-08	0	1000	131	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	RMS	4.0349022e-07	2.7132917	0.00014317269	0	1000	131	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	RMS	4.0349022e-07	2.8450625	1.5889709e-06	0	1000	131	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	16	0	0	RMS	4.0349022e-07	3.6987541	4.1145516e-06	0	1000	131	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	5.7276409e-07	2.4189751	1.6364996e-06	0	1000	131	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	5.7276409e-07	2.7281666	1.0550377e-06	0	1000	131	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	5.7276409e-07	4.1616208	0.0013619854	0	1000	131	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_BULLET_ORIGINAL	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.5902525e-07	61.368217	2.2796727e-05	0	1000	129	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.5902525e-07	12.609825	3.8880882e-06	0	1000	129	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.8231123e-08	0.1106042	5.0567289e-11	5.3830789e-07	1000	0	8	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.826256e-08	0.1027001	7.3517477e-10	3.8743351e-07	1000	0	10	1

FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	5.5133365e-07	15.003475	7.2022841e-06	0	1000	246	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	9.0185393e-07	19.138554	3.8518885e-06	0	1000	246	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	5.2732539e-07	32.212492	2.3332558e-06	0	1000	246	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	RMS	9.0185393e-07	10.002063	0.00044410263	0	1000	246	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	RMS	9.0185393e-07	10.368325	3.9176385e-05	0	1000	246	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	16	0	0	RMS	9.0185393e-07	11.350054	2.2047117e-05	0	1000	246	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	5.2732539e-07	15.710096	5.3444755e-05	0	1000	246	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	5.2732539e-07	17.49205	0.00014519507	0	1000	246	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	5.2732539e-07	18.023104	0.00073005266	0	1000	246	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_BULLET_ORIGINAL	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	6.7626317e-07	615.51353	12.316889	0	1000	244	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	6.7626317e-07	90.589646	3.3916104e-05	0	1000	244	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.0533464e-08	0.3728626	9.2753778e-12	1.3299308e-06	1000	0	7	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.9618869e-08	0.3573792	5.3518573e-10	1.0952378e-06	1000	0	10	1

FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	7.4905279e-07	127.99438	0.00017851652	0	1000	542	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	7.9700762e-07	161.18018	6.9220917e-05	0	1000	542	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	7.0689517e-07	170.6246	8.1490392e-06	0	1000	542	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	RMS	7.9700762e-07	59.267946	1.7864983e-05	0	1000	542	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	RMS	7.9700762e-07	58.8997	2.9456298e-05	0	1000	542	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	16	0	0	RMS	7.9700762e-07	81.392317	2.2400269	0	1000	542	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	7.0689517e-07	115.03224	0.0026044874	0	1000	542	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	7.0689517e-07	114.79798	4.2121709e-05	0	1000	542	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	7.0689517e-07	112.07807	0.40235433	0	1000	542	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_BULLET_ORIGINAL	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	9.0432519e-07	4013.243	0.00064029438	0	1000	540	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	9.0432519e-07	782.96094	0.0001330995	0	1000	540	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	4.0241193e-08	1.7218085	3.9786428e-10	1.9064191e-06	1000	0	9	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	1024	1024	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.9825659e-08	1.4757875	7.4691249e-07	1.7760341e-06	1000	0	10	1

FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.1724637e-07	0.0312457	1.3800679e-08	0	10000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	2.5446332e-07	0.0347583	5.888368e-09	0	10000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.047456e-07	0.0397167	5.3231122e-11	0	10000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	RMS	2.5446332e-07	0.7698502	8.9704633e-05	0	10000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	RMS	2.5446332e-07	0.4788459	2.0991228e-07	0	10000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	16	0	0	RMS	2.5446332e-07	0.6715624	2.5914103e-07	0	10000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	2.047456e-07	0.2931456	3.9859317e-07	0	10000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	2.047456e-07	0.4555709	2.2477718e-06	0	10000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	2.047456e-07	0.6453128	8.6706509e-08	0	10000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_BULLET_ORIGINAL	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.6092493e-07	1.3371375	3.5297989e-08	0	10000	29	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.6092493e-07	0.2050585	9.0490139e-10	0	10000	29	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.3792332e-08	0.0150292	2.1461284e-09	7.4505991e-08	10000	0	7	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	64	64	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.3792332e-08	0.0163207	4.4803734e-10	7.4505991e-08	10000	0	10	1

FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.144743e-07	0.2259708	1.0959e-09	0	10000	72	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	3.2583277e-07	0.3186999	4.9549526e-08	0	10000	72	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.3944666e-07	0.2679583	2.5574507e-09	0	10000	72	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	RMS	3.2583277e-07	1.0591707	2.4734123e-05	0	10000	72	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	RMS	3.2583277e-07	1.2271583	3.6278116e-07	0	10000	72	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	16	0	0	RMS	3.2583277e-07	1.7115627	2.2264148e-06	0	10000	72	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	2.3944666e-07	0.9347042	1.8868393e-06	0	10000	72	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	2.3944666e-07	1.1305375	3.4634986e-07	0	10000	72	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	2.3944666e-07	1.6265042	4.3475532e-06	0	10000	72	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_BULLET_ORIGINAL	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.2226807e-07	11.007709	2.5803281e-06	0	10000	70	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.2226807e-07	1.8964541	7.3609663e-09	0	10000	70	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.6741104e-08	0.02945	2.1256489e-10	2.0861642e-07	10000	0	6	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	128	128	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.6636135e-08	0.0415416	8.1765156e-09	1.788141e-07	10000	0	10	1

FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	4.2801392e-07	1.945946	4.4437752e-08	0	10000	129	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	4.3257796e-07	2.4868625	3.4647505e-07	0	10000	129	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	5.2959169e-07	2.2845458	8.9042529e-07	0	10000	129	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	RMS	4.3257796e-07	2.6451709	0.0001127924	0	10000	129	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	RMS	4.3257796e-07	2.9010164	4.4020761e-06	0	10000	129	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	16	0	0	RMS	4.3257796e-07	3.6076542	1.7923573e-06	0	10000	129	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	5.2959169e-07	2.3560626	1.7255603e-06	0	10000	129	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	5.2959169e-07	2.7137335	1.0419487e-06	0	10000	129	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	5.2959169e-07	3.4486877	3.757226e-06	0	10000	129	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_BULLET_ORIGINAL	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	4.3351905e-07	54.536262	7.6918011e-05	0	10000	127	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	4.3351905e-07	12.457554	4.6292852e-06	0	10000	127	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.0168327e-08	0.0990457	1.06349e-11	5.8114573e-07	10000	0	7	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	256	256	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.9593251e-08	0.0986918	7.2616178e-11	5.4389281e-07	10000	0	10	1

FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	4.7511275e-07	14.560479	1.7584447e-07	0	10000	244	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	8.2315341e-07	18.816279	3.6193236e-06	0	10000	244	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	7.5512657e-07	31.814237	2.6586307e-06	0	10000	244	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SKEWSYMMETRIC	512	512	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	RMS	8.2315341e-07	9.8832959	0.00011997255	0	10000	244	0	0
